ID,Name,Frame,Ex,Var,Min,Max,Dif,Neg
679,CONS.MORROWB,DA,36.2841787898,132.434529053,24.1611132195,52.965426945,28.8043137255,0.0
680,CONS.MPPA,DA,40.628839948,232.903022915,24.1046462969,64.0359116573,39.9312653603,0.027067419462
681,CONS.MPPA_2.AZ,DA,37.2720962502,211.806553619,23.0196430249,57.0254908408,34.0058478159,0.0355894786285
682,CONS.MPPA_3.AZ,DA,37.4550246595,179.654007818,23.4147627994,56.5711178957,33.1563550963,0.0455753875059
683,CONS.MSCPA,DA,40.8551144415,251.604029623,23.8216340086,64.7949817336,40.973347725,0.0277615410163
684,CONS.MWEC,DA,36.8095121951,119.235438679,25.4647560976,52.349097561,26.8843414634,0.0
685,CONS.PALISA2A1,DA,38.4607205524,215.813156378,22.5312022584,60.7904516772,38.2592494188,0.0695981401528
686,CONS.PLYMOG_1,DA,38.9528198686,217.369539263,23.1265790491,60.5454232702,37.4188442211,0.0538268264399
687,CONS.PLYMOG_2,DA,38.9688476034,217.733248246,23.1298105914,60.5773676073,37.4475570158,0.0537185929648
688,CONS.PROJEMSCP,DA,41.0810321875,265.890887214,23.8492859515,65.3494652939,41.5001793424,0.0301826635669
689,CONS.RENAIGEN1,DA,39.7290025462,222.295992522,23.6518864165,62.4818797742,38.8299933577,0.0294520092992
690,CONS.RENAIGEN2,DA,39.7290025462,222.295992522,23.6518864165,62.4818797742,38.8299933577,0.0294520092992
691,CONS.RENAIGEN3,DA,39.7290025462,222.295992522,23.6518864165,62.4818797742,38.8299933577,0.0294520092992
692,CONS.RENAIGEN4,DA,39.7290025462,222.295992522,23.6518864165,62.4818797742,38.8299933577,0.0294520092992
693,CONS.SCWND1,DA,38.8056712854,201.545107145,23.7342179427,59.1953969,35.4611789573,0.106993893847
694,CONS.SCWND2,DA,38.0996222089,151.722476229,24.4661543062,56.582930622,32.1167763158,0.0877751196172
695,CONS.SCWND3,DA,38.9485970528,162.769449092,25.8801463415,56.6829878049,30.8028414634,0.0
696,CONS.SCWND4,DA,38.9485970528,162.769449092,25.8801463415,56.6829878049,30.8028414634,0.0
697,CONS.SELC,DA,40.8170365604,240.770086708,23.9919594819,64.5221421455,40.5301826636,0.0346894719362
698,CONS.SESB,DA,40.8190053139,240.849907988,23.9943175025,64.528336101,40.5340185985,0.0340185984723
699,CONS.SPRTN,DA,38.7447125919,194.318878539,23.8764430437,58.6563349842,34.7798919406,0.047375056281
700,CONS.STRAITS,DA,41.9856380455,186.563342894,27.1252941176,64.0365907653,36.9112966477,0.0
701,CONS.TC,DA,38.0973161041,146.294503166,25.3421181435,55.7913164557,30.4491983122,0.123856540084
702,CONS.THETFORD1,DA,37.032129981,127.34522011,24.5713598988,54.3814168248,29.810056926,0.0
703,CONS.THETFORD2,DA,37.0314990512,127.328280785,24.5713598988,54.3800506009,29.8086907021,0.0
704,CONS.THETFORD3,DA,37.0320042694,127.340691424,24.5713662239,54.3808665402,29.8095003163,0.0
705,CONS.THETFORD4,DA,37.0319813409,127.341245731,24.5713662239,54.3808665402,29.8095003163,0.0
706,CONS.THETFORD5,DA,37.0321876977,127.346200335,24.5713472486,54.3814927261,29.8101454775,0.0
707,CONS.THETFORD6,DA,37.0321876977,127.346200335,24.5713472486,54.3814927261,29.8101454775,0.0
708,CONS.THETFORD7,DA,37.0321876977,127.346200335,24.5713472486,54.3814927261,29.8101454775,0.0
709,CONS.THETFORD8,DA,37.0321876977,127.346200335,24.5713472486,54.3814927261,29.8101454775,0.0
710,CONS.THETFORD9,DA,37.0321876977,127.346200335,24.5713472486,54.3814927261,29.8101454775,0.0
711,CONS.TIPPY,DA,35.9235947712,127.852834913,22.645313093,52.2138456673,29.5685325743,3.54638203669
712,CONS.TUSCOLA1,DA,39.1625411677,157.558248561,26.4354191617,57.0239221557,30.588502994,0.0
713,CONS.VKLINCOLN,DA,40.1020970377,169.210611666,25.9760531309,60.3941935484,34.4181404175,0.0
714,CONS.VKMCBAIN1,DA,36.7512292109,152.532931353,24.5457112527,53.7744373673,29.2287261146,0.104384288747
715,CONS.WEADOCK7,DA,36.8779377504,129.262477051,24.3901518027,54.3545604048,29.9644086022,0.0
716,CONS.WEADOCK8,DA,36.8399193548,128.285257308,24.3852941176,54.2801771031,29.8948829855,0.0
717,CONS.WEADOCKA,DA,36.9931991883,130.049179463,24.4638519924,54.5300948767,30.0662428843,0.0
718,CONS.WHITING1,DA,34.8891566519,114.185461627,23.2365085389,50.954459203,27.7179506641,0.185382669197
719,CONS.WHITING2,DA,34.8869020135,114.246348715,23.2346995572,50.9504111322,27.715711575,0.18697659709
720,CONS.WHITING3,DA,34.8726665612,114.026577232,23.2301328273,50.9251359899,27.6950031626,0.186306135357
721,CONS.WHITINGA,DA,35.1399425469,115.620857205,23.3817014548,51.3442631246,27.9625616698,0.182833649589
722,CONS.WOLV,DA,42.1872477305,255.671680915,24.8506443042,66.8863633344,42.0357190302,0.0269246097642
723,CONS.WPMC,DA,41.3738429924,249.665504235,24.2485386915,65.6837994022,41.4352607107,0.0328462304882
724,CONS.WPSC_1.AZ,DA,38.9433080867,191.610279616,24.2908830437,59.1399436355,34.8490605918,0.0382808830437
725,CONS.WPSC_2.AZ,DA,38.1582192344,186.653695162,23.7739455143,57.6135744481,33.8396289338,0.0492155941757
726,CONS.WPSE,DA,40.8358394221,241.376452951,23.9968050482,64.562451013,40.5656459648,0.0346462969113
727,CONS.WPSE.IES,DA,38.030257622,134.863260016,26.1711829268,54.250195122,28.0790121951,0.0
728,CONS.WVPA,DA,40.4539571571,244.246831509,23.7063633344,64.0779176353,40.3715543009,0.0297243440717
729,CONS.WVPA_1.AZ,DA,37.605737044,190.357422721,23.4056834194,56.8727242837,33.4670408643,0.0425880695162
730,CONS.ZEELAND1A,DA,35.8906591292,110.573619256,24.4107906388,51.6258950032,27.2151043643,0.000189753320683
731,CONS.ZEELAND1B,DA,35.8902013494,110.561164485,24.4100948767,51.625711575,27.2156166983,0.000189753320683
732,CONS.ZEELAND2A,DA,35.8422535842,110.332935592,24.3826944972,51.5499810247,27.1672865275,0.000189753320683
733,CONS.ZEELAND2B,DA,35.8510304659,110.425988174,24.3861227071,51.5640986717,27.1779759646,0.000202403542062
734,CONS.ZEELAND2C,DA,35.8351599726,110.246244093,24.3798039216,51.5363757116,27.15657179,0.000189753320683
735,CPLE,DA,38.0849460312,218.863230479,22.1377748256,60.8417734972,38.7039986715,0.0206874792428
736,CPLW,DA,37.6025480184,215.712100968,21.8317967453,60.2026071073,38.370810362,0.0227432746596
737,CSWS,DA,35.4944449518,204.727324489,20.2412919296,57.5321188974,37.2908269678,0.0270906675523
738,CWAY,DA,27.5220234775,55.7596968705,19.2824965132,39.4088702929,20.1263737796,0.0
739,CWLD.AZ,DA,30.2787120323,157.532789803,17.5447299202,48.2862564584,30.7415265383,0.0508172851104
740,CWLD.BLRG,DA,29.2352934202,209.46259371,12.5883486974,50.5382164329,37.9498677355,3.32406012024
741,CWLD.CEC2CTG1,DA,28.7665703578,99.3398849801,18.6972147002,43.8275628627,25.1303481625,0.0049419729207
742,CWLD.CEC2CTG2,DA,28.7665703578,99.3398849801,18.6972147002,43.8275628627,25.1303481625,0.0049419729207
743,CWLD.CEC2CTG3,DA,28.7623098001,99.2027257996,18.6950580271,43.8171179884,25.1220599613,0.0049419729207
744,CWLD.CEC2CTG4,DA,28.7623098001,99.2027257996,18.6950580271,43.8171179884,25.1220599613,0.0049419729207
745,CWLD.CWLD,DA,34.5310045112,229.716148515,18.9057090668,57.4153271338,38.5096180671,0.0351179010296
746,CWLD.FULT,DA,35.284667746,241.828641257,19.1552739954,58.74206908,39.5867950847,0.106044503487
747,CWLD.PLANTD5,DA,29.2913917679,106.001508967,18.399035025,45.0892208721,26.690185847,0.0302072909221
748,CWLD.PLANTD6,DA,29.2913917679,106.001508967,18.399035025,45.0892208721,26.690185847,0.0302072909221
749,CWLD.PLANTD7,DA,29.2913917679,106.001508967,18.399035025,45.0892208721,26.690185847,0.0302072909221
750,CWLD.PLANTD8,DA,34.3912782298,226.117525129,18.830767187,57.1352208569,38.3044536699,0.041969445367
751,CWLD.UMC,DA,34.7119986439,233.334074056,18.9992228496,57.7490966456,38.7498737961,0.0316306874792
752,CWLP.AZ,DA,31.7402442461,195.70101773,17.5942743072,52.345058713,34.7507844058,0.0913010803194
753,CWLP.CWLP,DA,35.2280623824,260.367834512,18.5979641315,59.9712288276,41.3732646961,0.0899535038193
754,CWLP.DALLMA83,DA,35.0240854367,257.922391703,18.4831285287,59.6541680505,41.1710395218,0.0930189305878
755,CWLP.DALLMA84,DA,30.386843097,137.76828787,17.8689157246,48.7930781089,30.9241623844,0.0691932168551
756,CWLP.DALLMA91,DA,35.0000755563,256.946607837,18.4870109598,59.5942045832,41.1071936234,0.0904848887413
757,CWLP.DALLMA92,DA,35.0000581202,256.946398242,18.4870043175,59.5941514447,41.1071471272,0.0904848887413
758,CWLP.FACTOR91,DA,35.19670486,261.141935888,18.5577648622,59.969402192,41.4116373298,0.0931052806377
759,CWLP.GST,DA,30.5541879398,143.704956973,17.6993618066,49.5316003927,31.8322385862,0.0665684830633
760,CWLP.INTERSA81,DA,35.1190970608,264.09749656,18.4659548323,59.9775124543,41.5115576221,0.152982397874
761,CWLP.REYNOLS91,DA,35.264931086,261.699606148,18.5984822318,60.0658950515,41.4674128197,0.0872467618731
762,CWLP.TEA_1.AZ,DA,32.1035239549,203.10847997,17.7029309535,53.1098356036,35.4069046501,0.0964913104744
763,DECO.AZ,DA,37.0064627368,186.463981158,22.6929638328,56.4389243776,33.7459605449,0.133752935651
764,DECO.BLR1.DEMO,DA,34.4516856457,110.852608083,22.3459319372,50.6612879581,28.3153560209,0.0152617801047
765,DECO.BLR1.MPPA,DA,34.4516856457,110.852608083,22.3459319372,50.6612879581,28.3153560209,0.0152617801047
766,DECO.BLR2.DEMO,DA,34.3577227312,110.649860055,22.278565445,50.5488429319,28.2702774869,0.0455968586387
767,DECO.BLR2.MPPA,DA,34.3577227312,110.649860055,22.278565445,50.5488429319,28.2702774869,0.0455968586387
768,DECO.BRP11,DA,39.4419089727,241.978101741,22.8073198273,63.0547226835,40.2474028562,0.145735636001
769,DECO.BRP121,DA,39.265693568,237.250379768,22.7276951179,62.6624244437,39.9347293258,0.141903022252
770,DECO.BRP122,DA,39.2631782077,237.249133001,22.7260146131,62.657120558,39.9311059449,0.141899701096
771,DECO.BRP13,DA,39.261116877,237.24887427,22.7254931916,62.6540285619,39.9285353703,0.141903022252
772,DECO.BSEDTE1,DA,35.6373490646,124.408569329,23.0479591837,52.5856632653,29.5377040816,0.0131689342404
773,DECO.CC.DIG2,DA,35.3495942982,119.002640995,23.2907715311,52.0657356459,28.7749641148,0.0
774,DECO.CC.DIG3,DA,35.3495942982,119.002640995,23.2907715311,52.0657356459,28.7749641148,0.0
775,DECO.CCP11,DA,39.5369406477,253.07100289,22.4129442187,63.963361655,41.5504174363,0.117343923162
776,DECO.CMSM_1.AZ,DA,36.2323731799,176.466921192,22.3567120714,55.1812963833,32.8245843119,0.135937059652
777,DECO.CNE,DA,40.0820672811,248.52751965,23.1516572567,64.043560279,40.8919030223,0.094231152441
778,DECO.COFAXP11,DA,40.0105158862,245.158182563,23.1549651279,63.8172301561,40.6622650282,0.0685851876453
779,DECO.CROS,DA,36.3047990235,122.587789357,24.5281300161,52.8793097913,28.3511797753,0.0
780,DECO.DAYTNP11,DA,39.0888414296,246.708477548,22.208393055,63.1115995567,40.9032065017,0.0785925378648
781,DECO.DBLE,DA,36.8748801216,185.049829931,22.4813012157,56.2879153534,33.8066141378,0.130706888789
782,DECO.DEAN12,DA,39.4441108989,241.907330806,22.8168116905,63.0457655264,40.2289538359,0.145048156759
783,DECO.DEAN34,DA,39.4417308757,242.233858076,22.8069013617,63.0533510462,40.2464496845,0.145782132182
784,DECO.DIGG1,DA,39.2525348721,235.971222656,22.7761441382,62.6354732647,39.8593291265,0.101630687479
785,DECO.DIGG2,DA,35.3495942982,119.002640995,23.2907715311,52.0657356459,28.7749641148,0.0
786,DECO.DIGG3,DA,35.3495942982,119.002640995,23.2907715311,52.0657356459,28.7749641148,0.0
787,DECO.DIGS2,DA,35.3495942982,119.002640995,23.2907715311,52.0657356459,28.7749641148,0.0
788,DECO.DIGS3,DA,35.3495942982,119.002640995,23.2907715311,52.0657356459,28.7749641148,0.0
789,DECO.DIGSINT,DA,35.3495942982,119.002640995,23.2907715311,52.0657356459,28.7749641148,0.0
790,DECO.DLRYP11,DA,39.6722484225,243.107645841,22.9314380604,63.3942045832,40.4627665227,0.118000664231
791,DECO.DLRYP12,DA,39.6536964464,242.728870607,22.9237994022,63.3607539024,40.4369545002,0.118000664231
792,DECO.DPLER,DA,36.5697694782,133.759437707,24.0823445318,53.9019871337,29.8196426019,0.0
793,DECO.ET.COMMC,DA,40.0837498616,248.584134739,23.1521554301,64.0467353039,40.8945798738,0.09416140817
794,DECO.ET.COMMF,DA,40.0815484889,248.56416318,23.1512321488,64.0431484557,40.8919163069,0.09416140817
795,DECO.EXGNHW2,DA,37.5407430676,137.415608749,23.9483535529,54.6180069324,30.6696533795,0.00351819757366
796,DECO.EXGNMW2,DA,35.0526932944,126.994120901,22.5816666667,51.627059448,29.0453927813,0.00622080679406
797,DECO.FERMI2,DA,38.5036967231,226.224462896,22.3866423115,61.3510129525,38.964370641,0.0698439056792
798,DECO.FESC,DA,40.0821903022,248.528399464,23.1517137164,64.0437728329,40.8920591166,0.094231152441
799,DECO.FRMP111,DA,38.9631364653,235.345844834,22.5670268456,62.3123120805,39.7452852349,0.034966442953
800,DECO.FRMP112,DA,39.2573180283,236.998811644,22.7739687811,62.6880405181,39.914071737,0.0346064430422
801,DECO.FRMP113,DA,39.2573180283,236.998811644,22.7739687811,62.6880405181,39.914071737,0.0346064430422
802,DECO.FRMP114,DA,39.2573180283,236.998811644,22.7739687811,62.6880405181,39.914071737,0.0346064430422
803,DECO.GDRRF,DA,39.0208440514,243.322017292,22.2061807788,62.8912790282,40.6850982494,0.145837799214
804,DECO.GLE,DA,36.4817923782,128.547713073,24.0607716635,53.7456166983,29.6848450348,0.0
805,DECO.GRNWD1,DA,39.3386885586,237.636367408,22.754370641,62.7339388907,39.9795682498,0.180677515775
806,DECO.GWDP111,DA,39.3850363943,239.538819614,22.7559149784,62.8297641979,40.0738492195,0.180488209897
807,DECO.GWDP112,DA,39.3849687258,239.53672837,22.7558917303,62.8295715709,40.0736798406,0.180488209897
808,DECO.GWDP12,DA,39.3850730654,239.538776514,22.7559016938,62.8299833942,40.0740817004,0.180488209897
809,DECO.HBP11,DA,41.1447401196,271.120338502,23.2648688143,66.3144735968,43.0496047825,0.109179674527
810,DECO.HBRBCH1,DA,40.771407019,268.023276645,23.051261745,65.8149395973,42.7636778523,0.110302013423
811,DECO.HNKP111,DA,39.9795862393,249.623986379,23.021002989,63.9181202258,40.8971172368,0.102168714713
812,DECO.HNKP112,DA,39.9795862393,249.623986379,23.021002989,63.9181202258,40.8971172368,0.102168714713
813,DECO.HNKP113,DA,39.9795862393,249.623986379,23.021002989,63.9181202258,40.8971172368,0.102168714713
814,DECO.HNKP114,DA,39.9795862393,249.623986379,23.021002989,63.9181202258,40.8971172368,0.102168714713
815,DECO.HNKP121,DA,39.8506701816,247.574591679,22.9479574892,63.7017402856,40.7537827964,0.104872135503
816,DECO.HNKP122,DA,39.8506701816,247.574591679,22.9479574892,63.7017402856,40.7537827964,0.104872135503
817,DECO.HVSTW,DA,38.9072752667,219.478169367,22.769766436,60.5815960208,37.8118295848,0.140882352941
818,DECO.JUDD11,DA,39.505809255,239.874786248,22.8982165394,63.0488542013,40.1506376619,0.0706243772833
819,DECO.JUDD12,DA,39.506547797,239.811967171,22.8986582531,63.0507871139,40.1521288608,0.0706243772833
820,DECO.JUDD13,DA,39.5024926658,239.701274017,22.8973331119,63.0426967785,40.1453636666,0.0706243772833
821,DECO.JUDD14,DA,39.501638852,239.679869717,22.8970408502,63.0408070409,40.1437661906,0.0706243772833
822,DECO.LUD1,DA,39.5220761375,208.318720609,24.0146662238,61.44396546,37.4292992361,0.0259614745932
823,DECO.LUD2,DA,39.5220761375,208.318720609,24.0146662238,61.44396546,37.4292992361,0.0259614745932
824,DECO.LUD3,DA,39.543530527,208.354458704,24.0364463633,61.4700797077,37.4336333444,0.0259481899701
825,DECO.LUD4,DA,39.543530527,208.354458704,24.0364463633,61.4700797077,37.4336333444,0.0259481899701
826,DECO.LUD5,DA,39.5311181224,208.403898037,24.0211192295,61.4586881435,37.437568914,0.0259116572567
827,DECO.LUD6,DA,39.5311181224,208.403898037,24.0211192295,61.4586881435,37.437568914,0.0259116572567
828,DECO.MCKINLEY1,DA,39.3491236277,177.316167921,24.8858383234,58.8329341317,33.9470958084,0.00160179640719
829,DECO.MECR,DA,40.0816277815,248.522119554,23.1514911989,64.0428528728,40.8913616739,0.0942344735968
830,DECO.MINDEN1,DA,37.3462737026,166.9639048,23.1444760479,56.3736526946,33.2291766467,0.0
831,DECO.MONROE1,DA,38.4099128197,220.929488653,22.3960112919,61.0684091664,38.6723978745,0.0471272002657
832,DECO.MONROE2,DA,38.2939739013,219.347385882,22.3367353039,60.8710627698,38.534327466,0.0472401195616
833,DECO.MONROE3,DA,38.5513778645,224.858364823,22.470362006,61.370979741,38.900617735,0.0350614413816
834,DECO.MONROE4,DA,38.5457764585,224.683318499,22.4615244105,61.3608933909,38.8993689804,0.035167718366
835,DECO.MONRP11,DA,38.4196659471,221.091997618,22.4001693789,61.0854666224,38.6852972434,0.0471172367984
836,DECO.MSCPA,DA,40.5895227222,250.78055113,23.4109498505,64.800810362,41.3898605115,0.0630355363667
837,DECO.NEC,DA,40.080862947,248.518821196,23.1511125872,64.0416971106,40.8905845234,0.0942577216871
838,DECO.NEP111,DA,40.2813349662,251.862461085,23.2030753902,64.4739521754,41.2708767851,0.111139156426
839,DECO.NEP112,DA,40.2813349662,251.862461085,23.2030753902,64.4739521754,41.2708767851,0.111139156426
840,DECO.NEP113,DA,40.2813349662,251.862461085,23.2030753902,64.4739521754,41.2708767851,0.111139156426
841,DECO.NEP114,DA,40.2813349662,251.862461085,23.2030753902,64.4739521754,41.2708767851,0.111139156426
842,DECO.NEP12,DA,40.1595696336,249.86386706,23.1500166058,64.2590269014,41.1090102956,0.11108933909
843,DECO.NEP131,DA,40.1595696336,249.86386706,23.1500166058,64.2590269014,41.1090102956,0.11108933909
844,DECO.NEP132,DA,40.1595696336,249.86386706,23.1500166058,64.2590269014,41.1090102956,0.11108933909
845,DECO.NOBEL,DA,35.6722872385,129.533482379,22.2420394737,53.6051417004,31.3631022267,0.0166548582996
846,DECO.OLIVRP11,DA,42.912758635,294.837212164,24.1587147127,69.2359382265,45.0772235138,0.106658917303
847,DECO.PINE_TREE,DA,36.2635050813,124.352445155,25.0527317073,52.0920853659,27.0393536585,0.0
848,DECO.PLACDP12,DA,39.7476147183,244.135339291,22.9777648622,63.4267120558,40.4489471936,0.100239123215
849,DECO.PUTNMP11,DA,42.4505896435,289.183121431,24.2092361342,68.2446330123,44.0353968781,0.104267685154
850,DECO.RES.CNE,DA,36.1876191533,127.620541383,24.2819449378,52.6231261101,28.3411811723,0.0
851,DECO.RRP11,DA,39.3847754068,240.35059814,22.8209133178,63.1055562936,40.2846429758,0.0956692128861
852,DECO.RVRRGE2,DA,39.1216616849,233.236689404,22.7330986383,62.3956758552,39.6625772169,0.100850215875
853,DECO.RVRRGE3,DA,39.2599081147,236.368240642,22.7456027898,62.6843440717,39.938741282,0.117177017602
854,DECO.SEBE,DA,36.3047990235,122.587789357,24.5281300161,52.8793097913,28.3511797753,0.0
855,DECO.SELC,DA,40.0821025684,248.527651361,23.1516971106,64.0435968117,40.8918997011,0.094231152441
856,DECO.SESA,DA,40.0822421953,248.528732897,23.1517502491,64.0438093657,40.8920591166,0.094231152441
857,DECO.SIGEL1,DA,37.6526534431,161.455268122,23.6830988024,56.1957784431,32.5126796407,0.0
858,DECO.SLOCMP11,DA,38.8080849386,229.465010378,22.5611657257,61.8415011624,39.2803354367,0.0724809033544
859,DECO.STCLAIR1,DA,39.1719830068,236.169717826,22.708336101,62.5184490203,39.8101129193,0.14402856194
860,DECO.STCLAIR2,DA,39.1400743109,235.715898176,22.6924775822,62.4646396546,39.7721620724,0.144021919628
861,DECO.STCLAIR3,DA,39.098347725,235.033396188,22.676353371,62.3906476254,39.7142942544,0.144035204251
862,DECO.STCLAIR4,DA,39.3405708236,240.466751943,22.7621653936,62.8811391564,40.1189737629,0.145738957157
863,DECO.STCLAIR6,DA,39.1064723791,235.390387587,22.6323414148,62.4303287944,39.7979873796,0.144623048821
864,DECO.STCLAIR7,DA,39.2064024964,236.980633496,22.684327466,62.5889206244,39.9045931584,0.144533377615
865,DECO.STCLP11,DA,39.2186470442,236.962030997,22.7269545002,62.6004184656,39.8734639655,0.144045167718
866,DECO.STCLP12,DA,39.2186470442,236.962030997,22.7269545002,62.6004184656,39.8734639655,0.144045167718
867,DECO.SUPP111,DA,39.9625224178,247.454300256,23.0844669545,63.8341514447,40.7496844902,0.0693889073398
868,DECO.SUPP112,DA,39.9625224178,247.454300256,23.0844669545,63.8341514447,40.7496844902,0.0693889073398
869,DECO.SUPP113,DA,39.9625224178,247.454300256,23.0844669545,63.8341514447,40.7496844902,0.0693889073398
870,DECO.SUPP114,DA,39.9625224178,247.454300256,23.0844669545,63.8341514447,40.7496844902,0.0693889073398
871,DECO.TRNCNL7,DA,38.3186368039,222.916947738,22.3257821322,61.0206343408,38.6948522086,0.0725639322484
872,DECO.TRNCNL8,DA,38.8761683549,230.062674085,22.5952773165,61.9636599137,39.3683825971,0.0778080371969
873,DECO.TRNCNL9,DA,38.4013431307,223.833893994,22.3727399535,61.1553603454,38.7826203919,0.0725240783793
874,DECO.WILMTP11,DA,42.3453341913,289.230831315,24.0335669213,68.1614579874,44.1278910661,0.105991364995
